method,split,seed,episodes,success_rate,mean_edge_f1,mean_birth_f1,mean_death_f1,mean_graph_edit,mean_component_accuracy,mean_jam_f1,mean_safety_violation_rate,mean_chain_contact_rate,mean_pocket_contact_rate,mean_fixture_contact_rate,mean_wall_contact_rate,mean_final_progress,mean_final_y_error,mean_energy
hist_gradient_topology_planner,contact_sensor_noise_burst,3,6,0.16667,0.70607,0.92176,0.44780,0.14549,0.36528,0.33333,0.00000,0.62778,0.57292,0.00000,0.00347,0.64466,0.03360,11.49851
hist_gradient_topology_planner,contact_sensor_noise_burst,4,6,0.33333,0.74526,0.93611,0.33530,0.12613,0.24444,0.33333,0.13542,0.61597,0.54861,0.15625,0.00347,0.76989,0.09062,10.88566
hist_gradient_topology_planner,contact_sensor_noise_burst,5,6,0.16667,0.65706,0.91319,0.29873,0.17083,0.22292,0.16667,0.00000,0.78889,0.72222,0.00347,0.00347,0.78391,0.04581,11.41840
hist_gradient_topology_planner,contact_sensor_noise_burst,6,6,0.16667,0.74757,0.89514,0.32836,0.13446,0.21944,0.16667,0.00000,0.79236,0.72222,0.00347,0.00694,0.79333,0.04652,11.38842
hist_gradient_topology_planner,contact_sensor_noise_burst,7,6,0.33333,0.75625,0.90370,0.31991,0.13003,0.24444,0.16667,0.00000,0.77569,0.70139,0.00000,0.00347,0.77827,0.05051,11.23235
hist_gradient_topology_planner,delayed_topology_transition,0,6,0.00000,0.68692,0.95139,0.14051,0.11762,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.00347,0.11301,0.04957,7.94134
hist_gradient_topology_planner,delayed_topology_transition,1,6,0.00000,0.68750,0.97570,0.12616,0.11719,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01495,7.20124
hist_gradient_topology_planner,delayed_topology_transition,2,6,0.00000,0.70602,0.97570,0.12199,0.11849,0.05903,0.83333,0.81597,0.15972,0.00000,0.94097,0.00347,0.14296,0.04600,8.47435
hist_gradient_topology_planner,delayed_topology_transition,3,6,0.00000,0.68345,0.95486,0.16643,0.11979,0.06250,1.00000,0.81250,0.00694,0.01042,0.93750,0.00000,0.00000,0.09029,8.03626
hist_gradient_topology_planner,delayed_topology_transition,4,6,0.00000,0.68924,0.96181,0.14583,0.11675,0.06944,1.00000,0.80556,0.00000,0.00000,0.93056,0.00347,0.10947,0.03186,6.76536
hist_gradient_topology_planner,delayed_topology_transition,5,6,0.00000,0.68750,0.97569,0.12430,0.11719,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.00904,7.02441
hist_gradient_topology_planner,delayed_topology_transition,6,6,0.00000,0.68750,0.96528,0.13241,0.11719,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02608,7.57108
hist_gradient_topology_planner,delayed_topology_transition,7,6,0.00000,0.68692,0.96759,0.12847,0.11762,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.00347,0.11851,0.03259,8.00277
hist_gradient_topology_planner,distractor_contact,0,6,0.00000,0.96088,0.97222,0.85533,0.02214,0.82292,0.83333,0.00000,0.15972,0.14930,0.01389,0.00694,0.15863,0.21922,12.15213
hist_gradient_topology_planner,distractor_contact,1,6,0.00000,0.80359,0.95833,0.53588,0.09983,0.50347,0.50000,0.00000,0.47917,0.44792,0.01042,0.00000,0.43850,0.16445,11.92230
hist_gradient_topology_planner,distractor_contact,2,6,0.16667,0.74352,0.95903,0.42141,0.13029,0.38125,0.33333,0.00000,0.62917,0.57639,0.00000,0.00000,0.54206,0.03563,10.83093
hist_gradient_topology_planner,distractor_contact,3,6,0.00000,0.76412,0.94618,0.56598,0.11675,0.51042,0.50000,0.00000,0.47917,0.44792,0.02083,0.00000,0.43733,0.12212,12.01196
hist_gradient_topology_planner,distractor_contact,4,6,0.16667,0.73495,0.95555,0.42326,0.13386,0.38403,0.33333,0.00000,0.62430,0.57291,0.00347,0.00000,0.55387,0.10288,11.08735
hist_gradient_topology_planner,distractor_contact,5,6,0.00000,0.91840,0.98264,0.84664,0.03993,0.82986,0.83333,0.00000,0.15972,0.14930,0.00694,0.00000,0.14096,0.05611,11.52979
hist_gradient_topology_planner,distractor_contact,6,6,0.00000,0.99132,0.98264,0.98958,0.00347,0.97917,1.00000,0.00000,0.00347,0.00000,0.01389,0.00000,0.03519,0.17102,12.08671
hist_gradient_topology_planner,distractor_contact,7,6,0.16667,0.76945,0.96458,0.55521,0.11293,0.52014,0.50000,0.00000,0.48125,0.42361,0.00347,0.00000,0.42587,0.08458,11.54491
hist_gradient_topology_planner,fixture_near_wall_jam,0,6,0.00000,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02704,10.86584
hist_gradient_topology_planner,fixture_near_wall_jam,1,6,0.00000,0.95023,0.95486,0.99306,0.00694,0.95139,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03449,41.61045
hist_gradient_topology_planner,fixture_near_wall_jam,2,6,0.00000,0.95486,0.96181,0.99583,0.00608,0.95833,1.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.03122,26.50497
hist_gradient_topology_planner,fixture_near_wall_jam,3,6,0.00000,0.87500,0.89583,0.98380,0.01649,0.88194,1.00000,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.03167,57.50529
hist_gradient_topology_planner,fixture_near_wall_jam,4,6,0.00000,0.90046,0.90625,0.98958,0.01345,0.89931,1.00000,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.03919,72.64398
hist_gradient_topology_planner,fixture_near_wall_jam,5,6,0.00000,0.81597,0.83681,0.97917,0.02300,0.81597,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03145,72.62382
hist_gradient_topology_planner,fixture_near_wall_jam,6,6,0.00000,0.80092,0.80903,0.98958,0.02561,0.80208,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03748,57.24451
hist_gradient_topology_planner,fixture_near_wall_jam,7,6,0.00000,0.81597,0.82639,0.98958,0.02344,0.81944,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.04117,42.06055
hist_gradient_topology_planner,fixture_topology_shift,0,6,0.00000,0.91724,0.76389,0.99190,0.03125,0.75347,1.00000,0.35417,0.00694,0.00000,0.23264,0.00694,0.09427,0.08187,31.21223
hist_gradient_topology_planner,fixture_topology_shift,1,6,0.00000,0.84028,0.80556,0.72569,0.06033,0.52431,1.00000,0.56250,0.00694,0.00347,0.46875,0.00347,0.09836,0.07476,31.10845
hist_gradient_topology_planner,fixture_topology_shift,2,6,0.00000,0.90451,0.86111,0.90856,0.02908,0.77083,1.00000,0.29514,0.00000,0.00000,0.20139,0.00347,0.09771,0.04310,22.10418
hist_gradient_topology_planner,fixture_topology_shift,3,6,0.00000,0.94039,0.90972,0.91551,0.02257,0.82292,1.00000,0.20139,0.00694,0.00000,0.15625,0.00694,0.17778,0.14666,18.85711
hist_gradient_topology_planner,fixture_topology_shift,4,6,0.00000,0.89931,0.88889,0.81829,0.03776,0.69792,1.00000,0.35764,0.00347,0.00347,0.29514,0.00000,0.06895,0.02253,29.34437
hist_gradient_topology_planner,fixture_topology_shift,5,6,0.00000,0.94560,0.87847,0.95833,0.02040,0.83681,1.00000,0.25347,0.00000,0.00000,0.15972,0.00000,0.00000,0.01857,33.56106
hist_gradient_topology_planner,fixture_topology_shift,6,6,0.00000,0.96296,0.92593,0.96991,0.01389,0.88889,1.00000,0.15625,0.00347,0.00000,0.10069,0.00347,0.08998,0.02573,24.05924
hist_gradient_topology_planner,fixture_topology_shift,7,6,0.00000,0.88426,0.88889,0.77083,0.04340,0.65278,1.00000,0.42361,0.00000,0.00000,0.34722,0.00000,0.00000,0.01462,29.77664
hist_gradient_topology_planner,friction_mass_shift,0,6,0.00000,0.81042,0.96528,0.55151,0.09722,0.52084,0.50000,0.00000,0.47917,0.44792,0.00000,0.00694,0.65429,0.07326,12.20157
hist_gradient_topology_planner,friction_mass_shift,1,6,0.16667,0.76945,0.94722,0.55752,0.11293,0.52014,0.50000,0.00000,0.46944,0.42361,0.00000,0.01042,0.77685,0.09062,11.71036
hist_gradient_topology_planner,friction_mass_shift,2,6,0.16667,0.76771,0.95556,0.56378,0.11380,0.51667,0.50000,0.00000,0.46944,0.43056,0.00000,0.01389,0.79883,0.11034,11.89103
hist_gradient_topology_planner,friction_mass_shift,3,6,0.16667,0.77511,0.94028,0.57627,0.11076,0.53403,0.50000,0.00000,0.46944,0.42361,0.00000,0.00347,0.53108,0.06559,11.85878
hist_gradient_topology_planner,friction_mass_shift,4,6,0.16667,0.77280,0.95903,0.56111,0.11163,0.52709,0.50000,0.00000,0.46944,0.42361,0.00000,0.00347,0.67539,0.09166,11.38584
hist_gradient_topology_planner,friction_mass_shift,5,6,0.33333,0.74977,0.93056,0.43993,0.12630,0.39236,0.33333,0.00000,0.61944,0.55208,0.00000,0.00694,0.68443,0.06517,11.25536
hist_gradient_topology_planner,friction_mass_shift,6,6,0.33333,0.81852,0.95139,0.57130,0.09166,0.52500,0.50000,0.00000,0.47153,0.40764,0.00347,0.00694,0.82075,0.12355,11.90235
hist_gradient_topology_planner,friction_mass_shift,7,6,0.33333,0.74426,0.94097,0.45521,0.12873,0.40209,0.33333,0.00000,0.61944,0.54861,0.00000,0.00347,0.65434,0.06048,11.20151
hist_gradient_topology_planner,nominal_push_to_pocket,0,6,0.16667,0.81285,0.93819,0.16458,0.11389,0.09930,0.00000,0.00000,0.94861,0.87152,0.00000,0.00000,0.81385,0.02417,11.23528
hist_gradient_topology_planner,nominal_push_to_pocket,1,6,0.33333,0.79195,0.92014,0.30301,0.11198,0.25139,0.16667,0.00000,0.77916,0.69792,0.00347,0.00347,0.73638,0.02954,26.51382
hist_gradient_topology_planner,nominal_push_to_pocket,2,6,0.33333,0.81537,0.93055,0.18889,0.11180,0.12222,0.00000,0.00000,0.93889,0.84722,0.00000,0.00000,0.81407,0.01330,10.99675
hist_gradient_topology_planner,nominal_push_to_pocket,3,6,0.33333,0.81115,0.92940,0.18194,0.11380,0.11181,0.00000,0.00000,0.93889,0.85417,0.00000,0.00000,0.81567,0.01555,11.08760
hist_gradient_topology_planner,nominal_push_to_pocket,4,6,0.33333,0.80836,0.93055,0.17083,0.11476,0.11041,0.00000,0.00000,0.93889,0.85069,0.00000,0.00000,0.81677,0.01137,11.34501
hist_gradient_topology_planner,nominal_push_to_pocket,5,6,0.33333,0.81829,0.93541,0.18565,0.11059,0.12222,0.00000,0.00000,0.93889,0.84722,0.00000,0.00000,0.81758,0.01622,11.16528
hist_gradient_topology_planner,nominal_push_to_pocket,6,6,0.16667,0.80248,0.94722,0.11991,0.11788,0.07569,0.00000,0.00000,0.95694,0.87153,0.00000,0.00000,0.81568,0.02134,11.21388
hist_gradient_topology_planner,nominal_push_to_pocket,7,6,0.00000,0.80405,0.95139,0.11111,0.11849,0.06944,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81120,0.01309,11.08199
hist_gradient_topology_planner,pocket_relocation,0,6,0.16667,0.75694,0.92430,0.44792,0.11693,0.36319,0.33333,0.13542,0.63264,0.42361,0.15625,0.00347,0.42325,0.10961,25.63474
hist_gradient_topology_planner,pocket_relocation,1,6,0.16667,0.72303,0.94166,0.15278,0.15122,0.09236,0.00000,0.00000,0.94514,0.87153,0.00000,0.00000,0.81591,0.12228,11.52548
hist_gradient_topology_planner,pocket_relocation,2,6,0.00000,0.72083,0.95139,0.13762,0.15365,0.07639,0.00000,0.00000,0.95833,0.89583,0.00347,0.00000,0.81502,0.13603,11.04684
hist_gradient_topology_planner,pocket_relocation,3,6,0.16667,0.68148,0.93217,0.14850,0.16849,0.07569,0.00000,0.00000,0.94861,0.87500,0.00000,0.00000,0.81706,0.12192,11.09194
hist_gradient_topology_planner,pocket_relocation,4,6,0.00000,0.63171,0.95139,0.12500,0.19054,0.07292,0.00000,0.00000,0.95833,0.89930,0.00000,0.00000,0.81239,0.10307,10.91507
hist_gradient_topology_planner,pocket_relocation,5,6,0.33333,0.60618,0.91319,0.18160,0.16589,0.11528,0.16667,0.00000,0.77916,0.85069,0.00000,0.00347,0.81487,0.11229,10.86926
hist_gradient_topology_planner,pocket_relocation,6,6,0.16667,0.68792,0.94167,0.15127,0.16580,0.08889,0.00000,0.00000,0.94861,0.87152,0.00000,0.00000,0.81491,0.09161,11.37250
hist_gradient_topology_planner,pocket_relocation,7,6,0.16667,0.72720,0.93333,0.14491,0.14939,0.08611,0.00000,0.00000,0.94861,0.87153,0.00000,0.00000,0.81818,0.11008,11.43144
last_contact_persistence,actuator_limit_chain,0,6,0.00000,0.85833,0.80556,0.80208,0.05078,0.63542,1.00000,0.76389,0.00000,0.00000,0.72569,0.00347,0.11329,0.05094,15.61245
last_contact_persistence,actuator_limit_chain,1,6,0.00000,0.82975,0.75000,0.76389,0.06207,0.54166,1.00000,0.76389,0.00694,0.00347,0.73611,0.00347,0.18067,0.03897,13.28790
last_contact_persistence,actuator_limit_chain,2,6,0.00000,0.87455,0.82292,0.81597,0.04557,0.65972,0.84375,0.52083,0.15972,0.14930,0.51736,0.01042,0.35169,0.09998,11.43449
last_contact_persistence,actuator_limit_chain,3,6,0.00000,0.89388,0.86111,0.83681,0.04036,0.73958,0.83333,0.78819,0.00694,0.00347,0.83333,0.01389,0.39191,0.11376,11.62459
last_contact_persistence,actuator_limit_chain,4,6,0.00000,0.91412,0.88542,0.89583,0.02865,0.79514,1.00000,0.66319,0.01042,0.01042,0.69097,0.01042,0.64403,0.15915,14.87319
last_contact_persistence,actuator_limit_chain,5,6,0.00000,0.90775,0.86458,0.87500,0.03342,0.79514,1.00000,0.67014,0.01736,0.15972,0.73611,0.00694,0.44481,0.03882,10.48345
last_contact_persistence,actuator_limit_chain,6,6,0.00000,0.92662,0.89583,0.89236,0.02648,0.80903,1.00000,0.80556,0.01042,0.00694,0.90972,0.01042,0.42763,0.13425,10.66262
last_contact_persistence,actuator_limit_chain,7,6,0.00000,0.90718,0.87153,0.87500,0.03212,0.75347,1.00000,0.80556,0.01042,0.00694,0.88542,0.00347,0.06391,0.08458,13.46249
last_contact_persistence,combined_extreme_stress,0,6,0.00000,0.81991,0.80903,0.71528,0.06597,0.58333,1.00000,0.30903,0.00000,0.00000,0.18403,0.00347,0.12544,0.06042,31.54410
last_contact_persistence,combined_extreme_stress,1,6,0.00000,0.87650,0.87153,0.80903,0.04210,0.71181,1.00000,0.25000,0.00000,0.00000,0.16319,0.00000,0.00000,0.02835,26.12496
last_contact_persistence,combined_extreme_stress,2,6,0.00000,0.82384,0.89236,0.80556,0.03950,0.75347,1.00000,0.06597,0.00000,0.00000,0.05903,0.01042,0.00000,0.07054,46.44464
last_contact_persistence,combined_extreme_stress,3,6,0.00000,0.85481,0.84722,0.77083,0.05208,0.68056,0.67647,0.14930,0.15278,0.15278,0.11111,0.00347,0.24536,0.04546,25.60083
last_contact_persistence,combined_extreme_stress,4,6,0.00000,0.80729,0.81597,0.72917,0.06120,0.59028,1.00000,0.27431,0.00000,0.00000,0.17014,0.00694,0.00000,0.01610,48.90991
last_contact_persistence,combined_extreme_stress,5,6,0.00000,0.77894,0.77778,0.67708,0.07422,0.50347,0.83333,0.26389,0.01042,0.00000,0.15972,0.01042,0.10939,0.14496,30.03918
last_contact_persistence,combined_extreme_stress,6,6,0.00000,0.85185,0.86458,0.79861,0.04427,0.70833,1.00000,0.13194,0.00000,0.00000,0.08333,0.00347,0.13990,0.06722,24.76708
last_contact_persistence,combined_extreme_stress,7,6,0.00000,0.86065,0.88542,0.80208,0.03950,0.71528,1.00000,0.23264,0.00000,0.00000,0.22222,0.00000,0.00000,0.01007,21.79249
last_contact_persistence,combined_stress,0,6,0.33333,0.87354,0.81528,0.82222,0.04705,0.69375,0.52020,0.26042,0.44305,0.39931,0.25000,0.01042,0.79251,0.09806,13.09250
last_contact_persistence,combined_stress,1,6,0.16667,0.87439,0.83819,0.82778,0.04601,0.72361,0.94444,0.25000,0.13681,0.12847,0.21319,0.01389,0.49683,0.14441,14.55037
last_contact_persistence,combined_stress,2,6,0.00000,0.88375,0.83681,0.82639,0.04427,0.70139,0.52117,0.23611,0.47917,0.44792,0.17708,0.00694,0.62868,0.07601,16.53991
last_contact_persistence,combined_stress,3,6,0.00000,0.83623,0.77778,0.74306,0.06511,0.61111,0.50980,0.36458,0.32639,0.30556,0.31944,0.00694,0.60057,0.07666,14.46022
last_contact_persistence,combined_stress,4,6,0.00000,0.79201,0.72917,0.71875,0.07595,0.51736,1.00000,0.47569,0.01042,0.00694,0.31944,0.01736,0.59812,0.14176,20.47828
last_contact_persistence,combined_stress,5,6,0.16667,0.80689,0.74583,0.74097,0.06910,0.56111,0.67742,0.36111,0.29306,0.27431,0.31597,0.01042,0.63181,0.10913,16.30890
last_contact_persistence,combined_stress,6,6,0.00000,0.84838,0.80556,0.78125,0.05729,0.64583,0.67708,0.23611,0.34028,0.30903,0.18403,0.01042,0.77606,0.09449,15.44608
last_contact_persistence,combined_stress,7,6,0.00000,0.90497,0.86458,0.86806,0.03385,0.75000,0.68817,0.49653,0.31597,0.30208,0.47569,0.00347,0.39504,0.06169,19.12835
last_contact_persistence,contact_chain_transfer,0,6,0.00000,0.95532,0.96181,0.94097,0.01215,0.90972,0.83333,0.00000,0.15972,0.14930,0.00000,0.01042,0.42671,0.13481,11.53234
last_contact_persistence,contact_chain_transfer,1,6,0.00000,0.96343,0.96875,0.96875,0.00781,0.93750,0.83333,0.00000,0.15972,0.14930,0.00000,0.00000,0.13666,0.02200,12.15902
last_contact_persistence,contact_chain_transfer,2,6,0.00000,0.95885,0.95833,0.95139,0.01172,0.91667,0.83333,0.00000,0.15972,0.14930,0.00000,0.01042,0.35703,0.10030,10.70786
last_contact_persistence,contact_chain_transfer,3,6,0.00000,0.95746,0.95486,0.95833,0.01128,0.91319,0.51010,0.00000,0.31944,0.29861,0.00000,0.00694,0.46404,0.06931,11.60061
last_contact_persistence,contact_chain_transfer,4,6,0.00000,0.94849,0.96528,0.95833,0.00998,0.92361,1.00000,0.00000,0.00000,0.00000,0.00000,0.01042,0.18531,0.07926,21.22779
last_contact_persistence,contact_chain_transfer,5,6,0.00000,0.95638,0.94444,0.96528,0.01128,0.92014,0.51075,0.00000,0.47917,0.45139,0.00000,0.01042,0.60714,0.07256,11.78463
last_contact_persistence,contact_chain_transfer,6,6,0.16667,0.95478,0.94722,0.96528,0.01094,0.92292,0.66667,0.00000,0.30972,0.27431,0.00000,0.00347,0.37906,0.07131,11.47398
last_contact_persistence,contact_chain_transfer,7,6,0.16667,0.95495,0.92986,0.97431,0.01198,0.91597,0.51075,0.00000,0.46944,0.42361,0.00000,0.00347,0.50983,0.08300,11.28173
last_contact_persistence,contact_sensor_noise_burst,0,6,0.33333,0.92364,0.88542,0.85694,0.03368,0.78194,0.23401,0.00000,0.78403,0.69792,0.00000,0.00347,0.79407,0.05471,11.76126
last_contact_persistence,contact_sensor_noise_burst,1,6,0.00000,0.95066,0.90625,0.93750,0.02083,0.86806,0.06223,0.00000,0.95486,0.89583,0.00000,0.00000,0.81559,0.02534,11.21734
last_contact_persistence,contact_sensor_noise_burst,2,6,0.33333,0.90393,0.86250,0.86875,0.03594,0.76528,0.37437,0.00000,0.59792,0.54861,0.00000,0.01042,0.78393,0.06728,11.35883
last_contact_persistence,contact_sensor_noise_burst,3,6,0.16667,0.91212,0.88403,0.85417,0.03594,0.79722,0.20649,0.00000,0.62430,0.57292,0.00000,0.00347,0.64350,0.05321,11.44616
last_contact_persistence,contact_sensor_noise_burst,4,6,0.33333,0.92391,0.87917,0.91042,0.02761,0.81528,0.34409,0.13542,0.62639,0.55208,0.15972,0.00000,0.73093,0.06938,11.04422
last_contact_persistence,contact_sensor_noise_burst,5,6,0.16667,0.90888,0.84028,0.87708,0.03915,0.75556,0.22822,0.00000,0.79236,0.72222,0.00347,0.00694,0.78515,0.03533,11.43367
last_contact_persistence,contact_sensor_noise_burst,6,6,0.16667,0.91497,0.85764,0.90139,0.03099,0.80208,0.20833,0.00000,0.78542,0.72222,0.00347,0.00347,0.79048,0.05826,11.30562
last_contact_persistence,contact_sensor_noise_burst,7,6,0.33333,0.89496,0.84028,0.87014,0.03767,0.74583,0.19825,0.00000,0.78264,0.70139,0.00000,0.00347,0.77836,0.05180,11.25457
last_contact_persistence,delayed_topology_transition,0,6,0.00000,0.94826,0.92708,0.92361,0.01866,0.86458,1.00000,0.81250,0.00000,0.00000,0.93750,0.00694,0.22903,0.03921,7.91568
last_contact_persistence,delayed_topology_transition,1,6,0.00000,0.95983,0.94792,0.95486,0.01215,0.90972,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01495,7.20264
last_contact_persistence,delayed_topology_transition,2,6,0.00000,0.94785,0.91319,0.94444,0.01866,0.87153,0.96575,0.81597,0.15972,0.00000,0.94097,0.00000,0.02130,0.01918,8.14770
last_contact_persistence,delayed_topology_transition,3,6,0.00000,0.94051,0.93750,0.89236,0.02300,0.84722,0.66667,0.81250,0.00694,0.01042,0.93750,0.00000,0.00000,0.08927,8.02830
last_contact_persistence,delayed_topology_transition,4,6,0.00000,0.94896,0.93750,0.93403,0.01693,0.87847,1.00000,0.80903,0.00000,0.00000,0.93403,0.00347,0.10825,0.05223,6.72422
last_contact_persistence,delayed_topology_transition,5,6,0.00000,0.94491,0.93403,0.91667,0.01866,0.85764,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.00904,7.02686
last_contact_persistence,delayed_topology_transition,6,6,0.00000,0.94734,0.94097,0.93056,0.01606,0.88542,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02608,7.72679
last_contact_persistence,delayed_topology_transition,7,6,0.00000,0.94329,0.93055,0.92708,0.01780,0.85764,1.00000,0.81250,0.00000,0.00000,0.93750,0.00347,0.11817,0.03873,8.00748
last_contact_persistence,distractor_contact,0,6,0.00000,0.93298,0.93750,0.91320,0.01953,0.86111,0.85417,0.00000,0.15972,0.14930,0.01389,0.00694,0.15858,0.22102,12.14890
last_contact_persistence,distractor_contact,1,6,0.00000,0.95065,0.93403,0.95486,0.01475,0.89583,0.51042,0.00000,0.47917,0.44792,0.01042,0.00000,0.43842,0.16043,11.92423
last_contact_persistence,distractor_contact,2,6,0.16667,0.93201,0.90903,0.92917,0.02066,0.84514,0.37500,0.00000,0.62917,0.57639,0.00000,0.00000,0.54206,0.03475,10.82707
last_contact_persistence,distractor_contact,3,6,0.00000,0.94089,0.94097,0.89931,0.02127,0.85764,0.36395,0.00000,0.47917,0.44792,0.02083,0.00000,0.43751,0.12906,12.02736
last_contact_persistence,distractor_contact,4,6,0.16667,0.93774,0.92292,0.93056,0.01918,0.86736,0.37439,0.00000,0.62430,0.57291,0.00347,0.00000,0.55383,0.10070,11.09141
last_contact_persistence,distractor_contact,5,6,0.00000,0.92288,0.94444,0.90625,0.01866,0.85764,0.83333,0.00000,0.15972,0.14930,0.00694,0.00000,0.14095,0.05741,11.52856
last_contact_persistence,distractor_contact,6,6,0.00000,0.92361,0.94792,0.89931,0.01953,0.87500,1.00000,0.00000,0.00347,0.00000,0.01389,0.00000,0.03539,0.17969,11.66059
last_contact_persistence,distractor_contact,7,6,0.16667,0.93266,0.91597,0.93056,0.02022,0.86042,0.52151,0.00000,0.48125,0.42361,0.00347,0.00000,0.42585,0.08403,11.55591
last_contact_persistence,fixture_near_wall_jam,0,6,0.00000,0.93056,0.96875,0.92361,0.01345,0.89931,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.02704,26.18971
last_contact_persistence,fixture_near_wall_jam,1,6,0.00000,0.93461,0.96181,0.95486,0.01129,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.03449,41.65091
last_contact_persistence,fixture_near_wall_jam,2,6,0.00000,0.94560,0.96528,0.93750,0.01215,0.90972,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03122,26.47412
last_contact_persistence,fixture_near_wall_jam,3,6,0.00000,0.90972,0.96181,0.91319,0.01649,0.88194,0.83333,0.00000,0.00000,0.00000,0.00000,0.01389,0.00000,0.03167,72.88392
last_contact_persistence,fixture_near_wall_jam,4,6,0.00000,0.89526,0.95139,0.91667,0.01692,0.86806,1.00000,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.03919,72.84784
